group	subset	learningiter	acc	expid
tv	460	8000	0.731944	725
tv	460	8250	0.729028	725
tv	460	8500	0.724028	725
tv	460	8750	0.737361	725
tv	460	9000	0.725833	725
tv	460	9250	0.73375	725
tv	460	9500	0.735139	725
tv	460	9750	0.73875	725
tv	460	10000	0.729861	725
tv	460	10250	0.741111	725
tv	460	10500	0.744861	725
tv	460	10750	0.739861	725
tv	460	11000	0.743472	725
tv	460	11250	0.7425	725
tv	460	11500	0.745417	725
tv	460	11750	0.744028	725
tv	460	12000	0.74875	725
tv	460	12250	0.740139	725
tv	460	12500	0.744028	725
tv	460	12750	0.744028	725
tv	460	13000	0.750972	725
tv	460	13250	0.748611	725
tv	460	13500	0.749583	725
tv	460	13750	0.7525	725
tv	460	14000	0.749722	725
tv	460	14250	0.752083	725
tv	460	14500	0.754306	725
tv	460	14750	0.753194	725
tv	460	15000	0.744306	725
tv	460	15250	0.750833	725
tv	460	15500	0.757917	725
tv	460	15750	0.759444	725
tv	460	16000	0.748611	725
tv	460	16250	0.754722	725
tv	460	16500	0.757083	725
tv	460	16750	0.756111	725
tv	460	17000	0.75875	725
tv	460	17250	0.759722	725
tv	460	17500	0.758055	725
tv	460	17750	0.754028	725
tv	460	18000	0.758889	725
tv	460	18250	0.758611	725
tv	460	18500	0.759028	725
tv	460	18750	0.759444	725
tv	460	19000	0.758056	725
tv	460	19250	0.755139	725
tv	460	19500	0.76	725
tv	460	19750	0.766667	725
tv	460	20000	0.760139	725
tv	460	20250	0.757778	725
tv	460	20500	0.760417	725
tv	460	20750	0.765556	725
tv	460	21000	0.764722	725
tv	460	21250	0.769722	725
tv	460	21500	0.761667	725
tv	460	21750	0.765972	725
tv	460	22000	0.765972	725
tv	460	22250	0.77	725
tv	460	22500	0.761667	725
tv	460	22750	0.7675	725
tv	460	23000	0.764444	725
tv	460	23250	0.769444	725
tv	460	23500	0.768889	725
tv	460	23750	0.77	725
tv	460	24000	0.768333	725
tv	460	24250	0.764305	725
tv	460	24500	0.766667	725
tv	460	24750	0.771389	725
tv	460	25000	0.770833	725
tv	460	25250	0.760695	725
tv	460	25500	0.7675	725
tv	460	25750	0.770556	725
tv	460	26000	0.770555	725
tv	460	26250	0.771667	725
tv	460	26500	0.772917	725
tv	460	26750	0.773194	725
tv	460	27000	0.770556	725
tv	460	27250	0.770139	725
tv	460	27500	0.77375	725
tv	460	27750	0.773056	725
tv	460	28000	0.765972	725
tv	460	28250	0.77	725
tv	460	28500	0.76625	725
tv	460	28750	0.772083	725
tv	460	29000	0.773056	725
tv	460	29250	0.768472	725
tv	460	29500	0.764861	725
tv	460	29750	0.771945	725
tv	460	30000	0.775417	725
tv	460	30250	0.772917	725
tv	460	30500	0.775417	725
tv	460	30750	0.766667	725
tv	460	31000	0.776806	725
tv	460	31250	0.774306	725
tv	460	31500	0.775278	725
tv	460	31750	0.76875	725
tv	460	32000	0.774306	725
tv	460	32250	0.767778	725
tv	460	32500	0.777083	725
tv	460	32750	0.77375	725
tv	460	33000	0.769861	725
tv	460	33250	0.768889	725
tv	460	33500	0.770833	725
tv	460	33750	0.769583	725
tv	460	34000	0.776389	725
tv	460	34250	0.775972	725
tv	460	34500	0.765833	725
tv	460	34750	0.769306	725
tv	460	35000	0.775694	725
tv	460	35250	0.776667	725
tv	460	35500	0.775556	725
tv	460	35750	0.776945	725
tv	460	36000	0.774306	725
tv	460	36250	0.772361	725
tv	460	36500	0.775139	725
tv	460	36750	0.776111	725
tv	460	37000	0.775694	725
tv	460	37250	0.77375	725
tv	460	37500	0.778333	725
tv	460	37750	0.7725	725
tv	460	38000	0.776805	725
tv	460	38250	0.777361	725
tv	460	38500	0.770694	725
tv	460	38750	0.770556	725
tv	460	39000	0.77625	725
tv	460	39250	0.776806	725
tv	460	39500	0.777917	725
tv	460	39750	0.778194	725
tv	460	40000	0.773611	725
tv	460	40250	0.777639	725
tv	460	40500	0.776806	725
tv	460	40750	0.775139	725
tv	460	41000	0.773472	725
tv	460	41250	0.777917	725
tv	460	41500	0.774583	725
tv	460	41750	0.777639	725
tv	460	42000	0.776806	725
tv	460	42250	0.778056	725
tv	460	42500	0.774583	725
tv	460	42750	0.777639	725
tv	460	43000	0.777639	725
tv	460	43250	0.778472	725
tv	460	43500	0.778195	725
tv	460	43750	0.77125	725
tv	460	44000	0.774722	725
tv	460	44250	0.778889	725
tv	460	44500	0.776945	725
tv	460	44750	0.777361	725
tv	460	45000	0.77875	725
tv	460	45250	0.778889	725
tv	460	45500	0.778056	725
tv	460	45750	0.772222	725
tv	460	46000	0.778194	725
tv	460	46250	0.777917	725
tv	460	46500	0.779722	725
tv	460	46750	0.778611	725
tv	460	47000	0.771944	725
tv	460	47250	0.777778	725
tv	460	47500	0.777222	725
tv	460	47750	0.771389	725
tv	460	48000	0.775139	725
tv	460	48250	0.778334	725
tv	460	48500	0.776528	725
tv	460	48750	0.778889	725
tv	460	49000	0.776528	725
tv	460	49250	0.772917	725
tv	460	49500	0.777917	725
tv	460	49750	0.780139	725
tv	460	50000	0.7775	725
tv	460	50250	0.775556	725
tv	460	50500	0.776944	725
tv	460	50750	0.774167	725
tv	460	51000	0.778056	725
tv	460	51250	0.779861	725
tv	460	51500	0.776944	725
tv	460	51750	0.780278	725
tv	460	52000	0.777083	725
tv	460	52250	0.778055	725
tv	460	52500	0.779722	725
tv	460	52750	0.779306	725
tv	460	53000	0.775	725
tv	460	53250	0.7775	725
tv	460	53500	0.779861	725
tv	460	53750	0.779167	725
tv	460	54000	0.778611	725
tv	460	54250	0.780278	725
tv	460	54500	0.781111	725
tv	460	54750	0.778194	725
tv	460	55000	0.774306	725
tv	460	55250	0.776806	725
tv	460	55500	0.779584	725
tv	460	55750	0.778056	725
tv	460	56000	0.778611	725
tv	460	56250	0.775972	725
tv	460	56500	0.779167	725
tv	460	56750	0.779722	725
tv	460	57000	0.774028	725
tv	460	57250	0.777083	725
tv	460	57500	0.776944	725
tv	460	57750	0.777083	725
tv	460	58000	0.777361	725
tv	460	58250	0.77875	725
tv	460	58500	0.776806	725
tv	460	58750	0.778333	725
tv	460	59000	0.779167	725
tv	460	59250	0.779722	725
tv	460	59500	0.779445	725
tv	460	59750	0.779028	725
tv	460	60000	0.77875	725
tv	460	60250	0.775139	725
tv	460	60500	0.781111	725
tv	460	60750	0.777083	725
tv	460	61000	0.778333	725
tv	460	61250	0.77875	725
tv	460	61500	0.776667	725
tv	460	61750	0.777917	725
tv	460	62000	0.77875	725
tv	460	62250	0.772917	725
tv	460	62500	0.777083	725
tv	460	62750	0.778472	725
tv	460	63000	0.779722	725
tv	460	63250	0.778611	725
tv	460	63500	0.778333	725
tv	460	63750	0.778333	725
tv	460	64000	0.778195	725
tv	460	64250	0.778472	725
tv	460	64500	0.778611	725
tv	460	64750	0.779306	725
tv	460	65000	0.778472	725
tv	460	65250	0.778194	725
tv	460	65500	0.770972	725
tv	460	65750	0.779028	725
tv	460	66000	0.77875	725
tv	460	66250	0.770139	725
tv	460	66500	0.776806	725
tv	460	66750	0.774583	725
tv	460	67000	0.778611	725
tv	460	67250	0.779583	725
tv	460	67500	0.778889	725
tv	460	67750	0.770972	725
tv	460	68000	0.778333	725
tv	460	68250	0.77875	725
tv	460	68500	0.775278	725
tv	460	68750	0.777778	725
tv	460	69000	0.778611	725
tv	460	69250	0.779306	725
tv	460	69500	0.774028	725
tv	460	69750	0.77875	725
tv	460	70000	0.778055	725
tv	460	70250	0.777083	725
tv	460	70500	0.779028	725
tv	460	70750	0.774306	725
tv	460	71000	0.776806	725
tv	460	71250	0.777083	725
tv	460	71500	0.777222	725
tv	460	71750	0.779028	725
tv	460	72000	0.778889	725
tv	460	72250	0.775833	725
tv	460	72500	0.775833	725
tv	460	72750	0.774861	725
tv	460	73000	0.77625	725
tv	460	73250	0.777083	725
tv	460	73500	0.779722	725
tv	460	73750	0.777639	725
tv	460	74000	0.774722	725
tv	460	74250	0.778333	725
tv	460	74500	0.778056	725
tv	460	74750	0.778611	725
tv	460	75000	0.778333	725
tv	115	0	0.540455	725
tv	115	250	0.621364	725
tv	115	500	0.608182	725
tv	115	750	0.585909	725
tv	115	1000	0.575909	725
tv	115	1250	0.573636	725
tv	115	1500	0.585455	725
tv	115	1750	0.592273	725
tv	115	2000	0.585455	725
tv	115	2250	0.602727	725
tv	115	2500	0.611364	725
tv	115	2750	0.623182	725
tv	115	3000	0.627727	725
tv	115	3250	0.640909	725
tv	115	3500	0.655909	725
tv	115	3750	0.672273	725
tv	115	4000	0.669545	725
tv	115	4250	0.688182	725
tv	115	4500	0.697727	725
tv	115	4750	0.707727	725
tv	115	5000	0.714091	725
tv	115	5250	0.719091	725
tv	115	5500	0.733182	725
tv	115	5750	0.739091	725
tv	115	6000	0.747727	725
tv	115	6250	0.755	725
tv	115	6500	0.757273	725
tv	115	6750	0.763182	725
tv	115	7000	0.765909	725
tv	115	7250	0.771818	725
tv	115	7500	0.772727	725
tv	115	7750	0.772727	725
tv	115	8000	0.776364	725
tv	115	8250	0.777273	725
tv	115	8500	0.783182	725
tv	115	8750	0.783636	725
tv	115	9000	0.783636	725
tv	115	9250	0.791818	725
tv	115	9500	0.790455	725
tv	115	9750	0.795	725
tv	115	10000	0.791364	725
tv	115	10250	0.798636	725
tv	115	10500	0.798182	725
tv	115	10750	0.797273	725
tv	115	11000	0.800909	725
tv	115	11250	0.804545	725
tv	115	11500	0.802273	725
tv	115	11750	0.801364	725
tv	115	12000	0.801364	725
tv	115	12250	0.809546	725
tv	115	12500	0.803182	725
tv	115	12750	0.800909	725
tv	115	13000	0.800455	725
tv	115	13250	0.809546	725
tv	115	13500	0.807727	725
tv	115	13750	0.805	725
tv	115	14000	0.805455	725
tv	115	14250	0.805909	725
tv	115	14500	0.796818	725
tv	115	14750	0.805	725
tv	115	15000	0.803182	725
tv	115	15250	0.811364	725
tv	115	15500	0.799545	725
tv	115	15750	0.803182	725
tv	115	16000	0.799545	725
tv	115	16250	0.812727	725
tv	115	16500	0.800454	725
tv	115	16750	0.806818	725
tv	115	17000	0.793636	725
tv	115	17250	0.803182	725
tv	115	17500	0.810909	725
tv	115	17750	0.805909	725
tv	115	18000	0.808636	725
tv	115	18250	0.810909	725
tv	115	18500	0.792727	725
tv	115	18750	0.806364	725
tv	115	19000	0.809091	725
tv	115	19250	0.799545	725
tv	115	19500	0.811818	725
tv	115	19750	0.810455	725
tv	115	20000	0.811364	725
tv	115	20250	0.797273	725
tv	115	20500	0.810455	725
tv	115	20750	0.793182	725
tv	115	21000	0.810909	725
tv	115	21250	0.799091	725
tv	115	21500	0.811818	725
tv	115	21750	0.805	725
tv	115	22000	0.815909	725
tv	115	22250	0.811818	725
tv	115	22500	0.811818	725
tv	115	22750	0.803636	725
tv	115	23000	0.811818	725
tv	115	23250	0.805	725
tv	115	23500	0.813636	725
tv	115	23750	0.807727	725
tv	115	24000	0.81	725
tv	115	24250	0.803636	725
tv	115	24500	0.818182	725
tv	115	24750	0.800455	725
tv	115	25000	0.805455	725
tv	115	25250	0.806364	725
tv	115	25500	0.820455	725
tv	115	25750	0.805455	725
tv	115	26000	0.808636	725
tv	115	26250	0.803182	725
tv	115	26500	0.815909	725
tv	115	26750	0.806818	725
tv	115	27000	0.808182	725
tv	115	27250	0.814545	725
tv	115	27500	0.806364	725
tv	115	27750	0.802273	725
tv	115	28000	0.806364	725
tv	115	28250	0.819091	725
tv	115	28500	0.805455	725
tv	115	28750	0.801364	725
tv	115	29000	0.81	725
tv	115	29250	0.816364	725
tv	115	29500	0.797273	725
tv	115	29750	0.818636	725
tv	115	30000	0.794545	725
tv	115	30250	0.818636	725
tv	115	30500	0.808636	725
tv	115	30750	0.818636	725
tv	115	31000	0.804091	725
tv	115	31250	0.819546	725
tv	115	31500	0.794545	725
tv	115	31750	0.81	725
tv	115	32000	0.807273	725
tv	115	32250	0.816818	725
tv	115	32500	0.795455	725
tv	115	32750	0.817273	725
tv	115	33000	0.799545	725
tv	115	33250	0.824091	725
tv	115	33500	0.804091	725
tv	115	33750	0.811364	725
tv	115	34000	0.809545	725
tv	115	34250	0.813636	725
tv	115	34500	0.8	725
tv	115	34750	0.819091	725
tv	115	35000	0.805	725
tv	115	35250	0.803636	725
tv	115	35500	0.81	725
tv	115	35750	0.819091	725
tv	115	36000	0.82	725
tv	115	36250	0.810455	725
tv	115	36500	0.812727	725
tv	115	36750	0.805455	725
tv	115	37000	0.819546	725
tv	115	37250	0.79	725
tv	115	37500	0.82	725
tv	115	37750	0.803636	725
tv	115	38000	0.815	725
tv	115	38250	0.789091	725
tv	115	38500	0.821818	725
tv	115	38750	0.802727	725
tv	115	39000	0.814091	725
tv	115	39250	0.800455	725
tv	115	39500	0.812727	725
tv	115	39750	0.805909	725
tv	115	40000	0.821818	725
tv	115	40250	0.809546	725
tv	115	40500	0.806818	725
tv	115	40750	0.813636	725
tv	115	41000	0.809546	725
tv	115	41250	0.808636	725
tv	115	41500	0.805909	725
tv	115	41750	0.809091	725
tv	115	42000	0.804545	725
tv	115	42250	0.818636	725
tv	115	42500	0.812273	725
tv	115	42750	0.813636	725
tv	115	43000	0.804091	725
tv	115	43250	0.807727	725
tv	115	43500	0.808182	725
tv	115	43750	0.816818	725
tv	115	44000	0.809091	725
tv	115	44250	0.802273	725
tv	115	44500	0.812727	725
tv	115	44750	0.812273	725
tv	115	45000	0.808182	725
tv	115	45250	0.808636	725
tv	115	45500	0.807727	725
tv	115	45750	0.813182	725
tv	115	46000	0.801364	725
tv	115	46250	0.808182	725
tv	115	46500	0.81	725
tv	115	46750	0.811818	725
tv	115	47000	0.807727	725
tv	115	47250	0.81	725
tv	115	47500	0.815454	725
tv	115	47750	0.807727	725
tv	115	48000	0.792727	725
tv	115	48250	0.805454	725
tv	115	48500	0.811818	725
tv	115	48750	0.807727	725
tv	115	49000	0.810455	725
tv	115	49250	0.810909	725
tv	115	49500	0.815909	725
tv	115	49750	0.807727	725
tv	115	50000	0.807727	725
tv	115	50250	0.807727	725
tv	115	50500	0.804091	725
tv	115	50750	0.809546	725
tv	115	51000	0.806364	725
tv	115	51250	0.805	725
tv	115	51500	0.81	725
tv	115	51750	0.81	725
tv	115	52000	0.815909	725
tv	115	52250	0.816364	725
tv	115	52500	0.814545	725
tv	115	52750	0.814091	725
tv	115	53000	0.805	725
tv	115	53250	0.809546	725
tv	115	53500	0.807273	725
tv	115	53750	0.814091	725
tv	115	54000	0.808636	725
tv	115	54250	0.803636	725
tv	115	54500	0.813182	725
tv	115	54750	0.806364	725
tv	115	55000	0.805909	725
tv	115	55250	0.812727	725
tv	115	55500	0.814091	725
tv	115	55750	0.810455	725
tv	115	56000	0.789545	725
tv	115	56250	0.81	725
tv	115	56500	0.815	725
tv	115	56750	0.818182	725
tv	115	57000	0.809091	725
tv	115	57250	0.813182	725
tv	115	57500	0.817273	725
tv	115	57750	0.813182	725
tv	115	58000	0.814091	725
tv	115	58250	0.794545	725
tv	115	58500	0.813182	725
tv	115	58750	0.808182	725
tv	115	59000	0.813182	725
tv	115	59250	0.812727	725
tv	115	59500	0.810455	725
tv	115	59750	0.813182	725
tv	115	60000	0.801364	725
tv	115	60250	0.813182	725
tv	115	60500	0.807273	725
tv	115	60750	0.808636	725
tv	115	61000	0.793636	725
tv	115	61250	0.804091	725
tv	115	61500	0.813182	725
tv	115	61750	0.819546	725
tv	115	62000	0.805	725
tv	115	62250	0.812273	725
tv	115	62500	0.810909	725
tv	115	62750	0.812273	725
tv	115	63000	0.809546	725
tv	115	63250	0.816364	725
tv	115	63500	0.811818	725
tv	115	63750	0.810455	725
tv	115	64000	0.812727	725
tv	115	64250	0.810909	725
tv	115	64500	0.805454	725
tv	115	64750	0.810454	725
tv	115	65000	0.811364	725
tv	115	65250	0.812727	725
tv	115	65500	0.811364	725
tv	115	65750	0.809545	725
tv	115	66000	0.806818	725
tv	115	66250	0.81	725
tv	115	66500	0.812273	725
tv	115	66750	0.791364	725
tv	115	67000	0.780909	725
tv	115	67250	0.808636	725
tv	115	67500	0.815909	725
tv	115	67750	0.796364	725
tv	115	68000	0.805909	725
tv	115	68250	0.809091	725
tv	115	68500	0.816364	725
tv	115	68750	0.812273	725
tv	115	69000	0.809091	725
tv	115	69250	0.808182	725
tv	115	69500	0.807727	725
tv	115	69750	0.795455	725
tv	115	70000	0.810909	725
tv	115	70250	0.815	725
tv	115	70500	0.803636	725
tv	115	70750	0.812273	725
tv	115	71000	0.807727	725
tv	115	71250	0.805455	725
tv	115	71500	0.808182	725
tv	115	71750	0.814546	725
tv	115	72000	0.809091	725
tv	115	72250	0.814546	725
tv	115	72500	0.817727	725
tv	115	72750	0.806364	725
tv	115	73000	0.809091	725
tv	115	73250	0.806364	725
tv	115	73500	0.806364	725
tv	115	73750	0.806364	725
tv	115	74000	0.816818	725
tv	115	74250	0.809546	725
tv	115	74500	0.807727	725
tv	115	74750	0.808182	725
tv	115	75000	0.816364	725
tv	460	0	0.453373	846
tv	460	250	0.489759	846
tv	460	500	0.533012	846
tv	460	750	0.596265	846
tv	460	1000	0.621205	846
tv	460	1250	0.658434	846
tv	460	1500	0.678554	846
tv	460	1750	0.688916	846
tv	460	2000	0.707108	846
tv	460	2250	0.725301	846
tv	460	2500	0.750602	846
tv	460	2750	0.740964	846
tv	460	3000	0.778193	846
tv	460	3250	0.773614	846
tv	460	3500	0.786506	846
tv	460	3750	0.78506	846
tv	460	4000	0.803614	846
tv	460	4250	0.808072	846
tv	460	4500	0.812169	846
tv	460	4750	0.822289	846
tv	460	5000	0.819638	846
tv	460	5250	0.817229	846
tv	460	5500	0.825181	846
tv	460	5750	0.828193	846
tv	460	6000	0.821928	846
tv	460	6250	0.824458	846
tv	460	6500	0.81241	846
tv	460	6750	0.820964	846
tv	460	7000	0.822289	846
tv	460	7250	0.83759	846
tv	460	7500	0.842771	846
tv	460	7750	0.841446	846
tv	460	8000	0.843494	846
tv	460	8250	0.844819	846
tv	460	8500	0.846145	846
tv	460	8750	0.848434	846
tv	460	9000	0.842651	846
tv	460	9250	0.834458	846
tv	460	9500	0.833735	846
tv	460	9750	0.841566	846
tv	460	10000	0.849036	846
tv	460	10250	0.853735	846
tv	460	10500	0.851687	846
tv	460	10750	0.836868	846
tv	460	11000	0.844699	846
tv	460	11250	0.857108	846
tv	460	11500	0.858313	846
tv	460	11750	0.859157	846
tv	460	12000	0.845542	846
tv	460	12250	0.846747	846
tv	460	12500	0.846145	846
tv	460	12750	0.86012	846
tv	460	13000	0.860602	846
tv	460	13250	0.862771	846
tv	460	13500	0.863855	846
tv	460	13750	0.859759	846
tv	460	14000	0.864217	846
tv	460	14250	0.861325	846
tv	460	14500	0.861325	846
tv	460	14750	0.86	846
tv	460	15000	0.859518	846
tv	460	15250	0.856024	846
tv	460	15500	0.858554	846
tv	460	15750	0.864458	846
tv	460	16000	0.862651	846
tv	460	16250	0.846747	846
tv	460	16500	0.863855	846
tv	460	16750	0.866024	846
tv	460	17000	0.866145	846
tv	460	17250	0.86747	846
tv	460	17500	0.857831	846
tv	460	17750	0.85988	846
tv	460	18000	0.859638	846
tv	460	18250	0.863614	846
tv	460	18500	0.869277	846
tv	460	18750	0.868554	846
tv	460	19000	0.869157	846
tv	460	19250	0.866265	846
tv	460	19500	0.870121	846
tv	460	19750	0.868916	846
tv	460	20000	0.867229	846
tv	460	20250	0.866506	846
tv	460	20500	0.863855	846
tv	460	20750	0.863976	846
tv	460	21000	0.865422	846
tv	460	21250	0.869398	846
tv	460	21500	0.871807	846
tv	460	21750	0.862289	846
tv	460	22000	0.867229	846
tv	460	22250	0.871928	846
tv	460	22500	0.871446	846
tv	460	22750	0.870843	846
tv	460	23000	0.866265	846
tv	460	23250	0.865542	846
tv	460	23500	0.868434	846
tv	460	23750	0.866024	846
tv	460	24000	0.871325	846
tv	460	24250	0.871566	846
tv	460	24500	0.871807	846
tv	460	24750	0.866867	846
tv	460	25000	0.873615	846
tv	460	25250	0.87	846
tv	460	25500	0.866506	846
tv	460	25750	0.863614	846
tv	460	26000	0.870121	846
tv	460	26250	0.867831	846
tv	460	26500	0.871205	846
tv	460	26750	0.871084	846
tv	460	27000	0.870602	846
tv	460	27250	0.86253	846
tv	460	27500	0.867711	846
tv	460	27750	0.872771	846
tv	460	28000	0.872048	846
tv	460	28250	0.871205	846
tv	460	28500	0.868554	846
tv	460	28750	0.868193	846
tv	460	29000	0.87012	846
tv	460	29250	0.869879	846
tv	460	29500	0.874819	846
tv	460	29750	0.871807	846
tv	460	30000	0.872169	846
tv	460	30250	0.870482	846
tv	460	30500	0.875422	846
tv	460	30750	0.872651	846
tv	460	31000	0.85735	846
tv	460	31250	0.866868	846
tv	460	31500	0.87	846
tv	460	31750	0.870843	846
tv	460	32000	0.872169	846
tv	460	32250	0.873614	846
tv	460	32500	0.870482	846
tv	460	32750	0.864699	846
tv	460	33000	0.871084	846
tv	460	33250	0.873856	846
tv	460	33500	0.873012	846
tv	460	33750	0.871446	846
tv	460	34000	0.863976	846
tv	460	34250	0.866506	846
tv	460	34500	0.869156	846
tv	460	34750	0.866867	846
tv	460	35000	0.875422	846
tv	460	35250	0.874458	846
tv	460	35500	0.872289	846
tv	460	35750	0.868193	846
tv	460	36000	0.874217	846
tv	460	36250	0.866626	846
tv	460	36500	0.864337	846
tv	460	36750	0.869398	846
tv	460	37000	0.86506	846
tv	460	37250	0.870602	846
tv	460	37500	0.865663	846
tv	460	37750	0.875663	846
tv	460	38000	0.865783	846
tv	460	38250	0.863012	846
tv	460	38500	0.873133	846
tv	460	38750	0.87494	846
tv	460	39000	0.873012	846
tv	460	39250	0.869036	846
tv	460	39500	0.867831	846
tv	460	39750	0.869036	846
tv	460	40000	0.868554	846
tv	460	40250	0.859879	846
tv	460	40500	0.877229	846
tv	460	40750	0.872169	846
tv	460	41000	0.873374	846
tv	460	41250	0.874699	846
tv	460	41500	0.873735	846
tv	460	41750	0.872048	846
tv	460	42000	0.866868	846
tv	460	42250	0.863494	846
tv	460	42500	0.868072	846
tv	460	42750	0.869157	846
tv	460	43000	0.86747	846
tv	460	43250	0.877229	846
tv	460	43500	0.870844	846
tv	460	43750	0.869277	846
tv	460	44000	0.871928	846
tv	460	44250	0.875542	846
tv	460	44500	0.871326	846
tv	460	44750	0.864819	846
tv	460	45000	0.858795	846
tv	460	45250	0.864217	846
tv	460	45500	0.867831	846
tv	460	45750	0.855904	846
tv	460	46000	0.87253	846
tv	460	46250	0.869398	846
tv	460	46500	0.866145	846
tv	460	46750	0.855663	846
tv	460	47000	0.874458	846
tv	460	47250	0.869638	846
tv	460	47500	0.863253	846
tv	460	47750	0.870964	846
tv	460	48000	0.865783	846
tv	460	48250	0.871325	846
tv	460	48500	0.858675	846
tv	460	48750	0.873855	846
tv	460	49000	0.87494	846
tv	460	49250	0.860241	846
tv	460	49500	0.874579	846
tv	460	49750	0.875422	846
tv	460	50000	0.868795	846
tv	460	50250	0.858795	846
tv	460	50500	0.862289	846
tv	460	50750	0.865783	846
tv	460	51000	0.864578	846
tv	460	51250	0.857229	846
tv	460	51500	0.877109	846
tv	460	51750	0.871687	846
tv	460	52000	0.868795	846
tv	460	52250	0.879157	846
tv	460	52500	0.87506	846
tv	460	52750	0.871807	846
tv	460	53000	0.851807	846
tv	460	53250	0.873012	846
tv	460	53500	0.866024	846
tv	460	53750	0.858193	846
tv	460	54000	0.86506	846
tv	460	54250	0.872048	846
tv	460	54500	0.869639	846
tv	460	54750	0.856506	846
tv	460	55000	0.869759	846
tv	460	55250	0.86988	846
tv	460	55500	0.870362	846
tv	460	55750	0.863133	846
tv	460	56000	0.859277	846
tv	460	56250	0.87494	846
tv	460	56500	0.855783	846
tv	460	56750	0.859036	846
tv	460	57000	0.875904	846
tv	460	57250	0.876988	846
tv	460	57500	0.869518	846
tv	460	57750	0.873133	846
tv	460	58000	0.873976	846
tv	460	58250	0.862771	846
tv	460	58500	0.855542	846
tv	460	58750	0.876024	846
tv	460	59000	0.876868	846
tv	460	59250	0.872771	846
tv	460	59500	0.870121	846
tv	460	59750	0.873855	846
tv	460	60000	0.870241	846
tv	460	60250	0.859518	846
tv	460	60500	0.869036	846
tv	460	60750	0.877831	846
tv	460	61000	0.85759	846
tv	460	61250	0.864699	846
tv	460	61500	0.85988	846
tv	460	61750	0.865422	846
tv	460	62000	0.853856	846
tv	460	62250	0.868675	846
tv	460	62500	0.876506	846
tv	460	62750	0.875783	846
tv	460	63000	0.876506	846
tv	460	63250	0.867711	846
tv	460	63500	0.873615	846
tv	460	63750	0.864699	846
tv	460	64000	0.869036	846
tv	460	64250	0.874699	846
tv	460	64500	0.86759	846
tv	460	64750	0.869639	846
tv	460	65000	0.862048	846
tv	460	65250	0.873855	846
tv	460	65500	0.853133	846
tv	460	65750	0.863012	846
tv	460	66000	0.87494	846
tv	460	66250	0.876265	846
tv	460	66500	0.853133	846
tv	460	66750	0.875421	846
tv	460	67000	0.866145	846
tv	460	67250	0.867108	846
tv	460	67500	0.858193	846
tv	460	67750	0.875783	846
tv	460	68000	0.865663	846
tv	460	68250	0.87253	846
tv	460	68500	0.87759	846
tv	460	68750	0.877108	846
tv	460	69000	0.86988	846
tv	460	69250	0.872771	846
tv	460	69500	0.870482	846
tv	460	69750	0.855542	846
tv	460	70000	0.868554	846
tv	460	70250	0.873253	846
tv	460	70500	0.858675	846
tv	460	70750	0.873494	846
tv	460	71000	0.872048	846
tv	460	71250	0.875542	846
tv	460	71500	0.863855	846
tv	460	71750	0.871084	846
tv	460	72000	0.866747	846
tv	460	72250	0.870964	846
tv	460	72500	0.848193	846
tv	460	72750	0.863494	846
tv	460	73000	0.874217	846
tv	460	73250	0.875904	846
tv	460	73500	0.862048	846
tv	460	73750	0.873494	846
tv	460	74000	0.876024	846
tv	460	74250	0.871325	846
tv	460	74500	0.874458	846
tv	460	74750	0.875181	846
tv	460	75000	0.870241	846
tv	1440	0	0.473021	507
tv	1440	250	0.591575	507
tv	1440	500	0.630979	507
tv	1440	750	0.65034	507
tv	1440	1000	0.661234	507
tv	1440	1250	0.674979	507
tv	1440	1500	0.680426	507
tv	1440	1750	0.690511	507
tv	1440	2000	0.697149	507
tv	1440	2250	0.716681	507
tv	1440	2500	0.725021	507
tv	1440	2750	0.73583	507
tv	1440	3000	0.746085	507
tv	1440	3250	0.755532	507
tv	1440	3500	0.764979	507
tv	1440	3750	0.76817	507
tv	1440	4000	0.771404	507
tv	1440	4250	0.777404	507
tv	1440	4500	0.783489	507
tv	1440	4750	0.786681	507
tv	1440	5000	0.788723	507
tv	1440	5250	0.792553	507
tv	1440	5500	0.796298	507
tv	1440	5750	0.79783	507
tv	1440	6000	0.801149	507
tv	1440	6250	0.803617	507
tv	1440	6500	0.805872	507
tv	1440	6750	0.804128	507
tv	1440	7000	0.809873	507
tv	1440	7250	0.812213	507
tv	1440	7500	0.810638	507
tv	1440	7750	0.813277	507
tv	1440	8000	0.816128	507
tv	1440	8250	0.816128	507
tv	1440	8500	0.808341	507
tv	1440	8750	0.817489	507
tv	1440	9000	0.82034	507
tv	1440	9250	0.819192	507
tv	1440	9500	0.821277	507
tv	1440	9750	0.822426	507
tv	1440	10000	0.823106	507
tv	1440	10250	0.820681	507
tv	1440	10500	0.819064	507
tv	1440	10750	0.821702	507
tv	1440	11000	0.822766	507
tv	1440	11250	0.82417	507
tv	1440	11500	0.82349	507
tv	1440	11750	0.825788	507
tv	1440	12000	0.827787	507
tv	1440	12250	0.828383	507
tv	1440	12500	0.827022	507
tv	1440	12750	0.828256	507
tv	1440	13000	0.828723	507
tv	1440	13250	0.828085	507
tv	1440	13500	0.82566	507
tv	1440	13750	0.827064	507
tv	1440	14000	0.829958	507
tv	1440	14250	0.830042	507
tv	1440	14500	0.823873	507
tv	1440	14750	0.831915	507
